id_estacion,departamento,provincia,fecha_hora,temperatura_c,humedad_rel_porc,vel_viento_kmh,presion_hpa,precipitacion_mm,condicion_clima
EST-0046,Ayacucho,Huanta,2026-08-20 05:00:00,4.1,85.2,3.4,1011.8,3.64,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 06:00:00,5.3,81.8,3.8,1011.7,2.68,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 07:00:00,7.1,86.7,3.7,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-20 08:00:00,8.7,78.6,3.1,1012.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-20 09:00:00,10.3,73.6,3.5,1011.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-20 10:00:00,11.9,65.9,3.3,1011.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-20 11:00:00,13.2,75.3,4.3,1011.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-20 12:00:00,14.3,66.0,5.6,1011.6,1.61,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 13:00:00,14.8,66.0,7.3,1011.2,1.62,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 14:00:00,15.2,64.4,7.6,1011.1,2.42,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 15:00:00,14.6,66.3,7.1,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-20 16:00:00,14.1,66.9,7.7,1010.7,0.65,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 17:00:00,13.6,64.0,6.7,1010.5,8.35,Lluvia moderada
EST-0046,Ayacucho,Huanta,2026-08-20 18:00:00,12.4,72.1,5.6,1010.5,1.43,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 19:00:00,10.8,75.7,4.4,1010.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-20 20:00:00,8.6,81.6,3.1,1010.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-20 21:00:00,6.9,81.0,3.5,1010.6,2.95,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-20 22:00:00,5.4,86.3,3.0,1010.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-20 23:00:00,4.1,89.4,3.4,1011.0,0.92,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 00:00:00,3.3,97.5,4.5,1011.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 01:00:00,2.5,99.0,3.2,1011.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 02:00:00,2.4,92.9,3.7,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 03:00:00,2.3,89.7,3.7,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 04:00:00,2.8,89.6,3.2,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 05:00:00,3.9,88.2,3.6,1012.3,1.19,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 06:00:00,5.4,88.4,3.5,1012.3,2.15,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 07:00:00,7.1,85.1,3.8,1012.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 08:00:00,8.6,80.9,4.6,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-21 09:00:00,10.3,76.6,4.6,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-21 10:00:00,11.8,74.0,4.9,1012.0,2.42,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 11:00:00,13.1,64.9,4.5,1011.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-21 12:00:00,14.1,63.2,5.5,1011.5,0.36,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 13:00:00,14.8,61.7,6.4,1011.3,0.32,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 14:00:00,14.9,65.0,7.2,1011.3,2.31,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 15:00:00,14.6,66.1,7.3,1011.0,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-21 16:00:00,13.9,62.9,7.5,1010.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-21 17:00:00,13.1,68.7,7.4,1010.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-21 18:00:00,11.7,72.9,6.4,1010.7,4.24,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 19:00:00,10.4,73.8,4.4,1010.7,2.45,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-21 20:00:00,8.8,82.5,3.5,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-21 21:00:00,7.2,86.8,3.7,1010.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-21 22:00:00,5.6,82.9,3.2,1011.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-21 23:00:00,4.2,87.3,3.2,1011.1,3.01,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 00:00:00,3.1,92.2,3.5,1011.5,2.5,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 01:00:00,2.4,92.1,3.0,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-22 02:00:00,2.1,89.8,3.6,1012.0,1.72,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 03:00:00,2.5,95.2,3.2,1012.2,8.0,Lluvia moderada
EST-0046,Ayacucho,Huanta,2026-08-22 04:00:00,3.2,90.6,3.1,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-22 05:00:00,4.2,88.3,3.2,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-22 06:00:00,5.4,82.9,3.7,1012.4,1.06,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 07:00:00,6.8,79.6,4.3,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-22 08:00:00,8.8,78.8,3.4,1012.2,5.31,Lluvia moderada
EST-0046,Ayacucho,Huanta,2026-08-22 09:00:00,10.5,79.5,3.4,1012.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-22 10:00:00,12.2,67.3,3.0,1011.7,0.66,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 11:00:00,13.0,67.6,4.6,1011.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-22 12:00:00,13.9,64.2,6.3,1011.3,1.31,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 13:00:00,14.5,63.0,6.7,1011.2,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-22 14:00:00,15.2,68.2,7.0,1011.2,2.54,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 15:00:00,15.2,64.4,7.4,1011.0,0.89,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 16:00:00,14.6,66.9,7.7,1010.8,1.83,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 17:00:00,13.6,65.8,7.3,1010.8,3.08,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 18:00:00,12.4,73.1,6.5,1010.6,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-22 19:00:00,10.8,72.2,5.1,1010.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-22 20:00:00,9.1,72.7,3.8,1010.6,0.36,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 21:00:00,7.1,80.5,3.6,1010.8,1.49,Llovizna
EST-0046,Ayacucho,Huanta,2026-08-22 22:00:00,5.7,88.1,3.9,1010.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-22 23:00:00,4.4,84.6,3.1,1011.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 00:00:00,3.6,91.1,3.1,1011.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 01:00:00,2.8,91.7,3.4,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 02:00:00,2.6,94.8,3.5,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 03:00:00,2.9,92.5,3.3,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 04:00:00,3.4,92.6,3.1,1012.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 05:00:00,4.3,91.9,3.2,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-23 06:00:00,5.6,83.5,3.2,1012.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 07:00:00,7.2,83.8,3.4,1012.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 08:00:00,8.9,77.7,3.0,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 09:00:00,10.8,73.0,3.5,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 10:00:00,12.5,74.6,3.4,1011.7,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 11:00:00,13.5,73.4,4.3,1011.6,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 12:00:00,14.3,65.9,5.6,1011.3,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-23 13:00:00,14.7,64.3,6.7,1011.3,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-23 14:00:00,15.0,70.0,6.9,1011.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 15:00:00,14.7,64.8,7.1,1010.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-23 16:00:00,14.3,63.3,7.0,1010.6,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-23 17:00:00,13.2,70.4,6.7,1010.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 18:00:00,11.9,69.0,6.3,1010.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-23 19:00:00,10.2,70.7,4.8,1010.7,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 20:00:00,8.9,72.5,3.4,1010.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 21:00:00,7.5,77.6,4.1,1011.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 22:00:00,6.1,80.2,4.1,1011.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-23 23:00:00,4.4,85.4,4.2,1011.6,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 00:00:00,3.3,91.9,4.1,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 01:00:00,2.7,92.1,4.0,1011.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 02:00:00,2.8,89.2,3.2,1011.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 03:00:00,3.1,92.1,4.0,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 04:00:00,3.8,88.9,4.0,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 05:00:00,4.7,85.8,4.6,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 06:00:00,5.9,85.1,3.1,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-24 07:00:00,7.4,81.6,3.6,1012.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 08:00:00,9.1,76.1,3.1,1012.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 09:00:00,10.8,68.2,3.3,1011.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 10:00:00,12.1,68.5,3.1,1011.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 11:00:00,13.4,70.5,4.3,1011.6,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 12:00:00,14.1,61.2,5.4,1011.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 13:00:00,14.9,65.1,6.4,1011.3,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 14:00:00,14.9,65.7,7.2,1011.3,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 15:00:00,14.9,63.5,7.2,1011.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 16:00:00,14.3,62.8,7.1,1010.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-24 17:00:00,13.6,72.1,6.5,1010.7,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 18:00:00,12.2,72.9,5.7,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 19:00:00,10.6,72.3,4.2,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 20:00:00,8.9,73.6,3.2,1010.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 21:00:00,7.2,83.4,3.2,1011.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 22:00:00,5.7,83.9,3.1,1011.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-24 23:00:00,4.4,89.8,3.6,1011.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 00:00:00,3.3,91.3,3.4,1011.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 01:00:00,2.7,90.2,3.0,1011.5,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 02:00:00,2.3,92.8,3.5,1011.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 03:00:00,2.6,95.0,3.4,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 04:00:00,3.2,89.0,3.2,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-25 05:00:00,4.3,83.6,3.2,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 06:00:00,5.7,83.4,3.2,1012.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 07:00:00,7.5,80.1,3.2,1012.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 08:00:00,9.2,74.4,3.5,1012.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 09:00:00,10.6,75.6,3.0,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 10:00:00,11.9,72.0,3.1,1011.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 11:00:00,13.3,70.2,4.4,1011.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 12:00:00,14.4,66.4,6.2,1011.4,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 13:00:00,15.1,63.1,7.0,1011.3,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 14:00:00,15.2,66.9,7.2,1011.2,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 15:00:00,15.2,64.7,7.2,1011.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 16:00:00,14.6,68.0,6.8,1011.0,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 17:00:00,13.5,66.2,6.8,1010.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-25 18:00:00,12.0,73.0,6.4,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 19:00:00,10.5,74.8,5.1,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 20:00:00,8.8,78.9,3.0,1010.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 21:00:00,7.0,83.4,3.7,1011.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 22:00:00,5.5,81.2,3.5,1011.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-25 23:00:00,4.3,87.2,3.6,1011.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 00:00:00,3.6,88.5,3.1,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 01:00:00,2.9,91.1,3.2,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 02:00:00,2.5,91.7,3.2,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 03:00:00,2.5,93.1,3.1,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 04:00:00,3.1,89.4,3.7,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 05:00:00,4.2,88.1,3.2,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 06:00:00,5.6,85.9,3.3,1012.0,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 07:00:00,7.2,82.5,3.8,1012.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 08:00:00,8.8,77.0,3.2,1011.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 09:00:00,10.5,73.8,3.5,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 10:00:00,12.3,72.4,3.4,1011.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 11:00:00,13.4,67.3,4.4,1011.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 12:00:00,14.2,62.6,5.6,1011.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 13:00:00,15.0,64.2,6.3,1011.4,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 14:00:00,15.3,64.3,7.1,1011.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 15:00:00,15.3,66.1,7.5,1011.2,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 16:00:00,14.3,66.6,7.2,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 17:00:00,13.3,69.4,6.4,1010.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 18:00:00,11.8,69.8,5.8,1010.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-26 19:00:00,10.2,72.8,5.3,1010.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 20:00:00,8.4,79.7,3.5,1010.7,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-26 21:00:00,7.0,86.8,3.1,1010.8,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 22:00:00,5.7,88.2,3.4,1011.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-26 23:00:00,4.5,90.2,3.4,1011.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 00:00:00,3.6,90.7,3.9,1011.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 01:00:00,2.8,90.8,4.3,1011.6,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 02:00:00,2.8,94.2,4.1,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 03:00:00,2.9,93.9,3.4,1012.0,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 04:00:00,3.6,88.9,3.7,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 05:00:00,4.5,85.5,3.8,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-27 06:00:00,5.7,84.5,4.7,1012.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 07:00:00,7.2,82.1,4.1,1012.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 08:00:00,8.8,76.1,3.5,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 09:00:00,10.7,71.6,3.5,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 10:00:00,12.2,70.1,4.1,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 11:00:00,13.4,66.2,5.0,1011.8,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 12:00:00,14.2,66.2,5.4,1011.4,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 13:00:00,14.9,69.0,6.3,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 14:00:00,15.1,67.2,7.1,1010.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 15:00:00,14.9,68.8,7.4,1010.6,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 16:00:00,14.2,61.6,6.9,1010.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-27 17:00:00,13.1,73.1,6.4,1010.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 18:00:00,11.8,70.3,6.0,1010.8,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 19:00:00,10.4,75.6,4.5,1010.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 20:00:00,8.7,84.0,3.2,1011.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 21:00:00,7.0,82.3,3.4,1011.2,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 22:00:00,5.2,82.1,3.1,1011.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-27 23:00:00,4.1,83.9,3.6,1011.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 00:00:00,3.2,90.3,3.1,1011.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 01:00:00,2.7,88.5,3.3,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 02:00:00,2.6,90.9,4.1,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 03:00:00,2.7,91.7,3.5,1012.2,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 04:00:00,3.1,91.6,3.6,1012.4,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 05:00:00,4.0,88.0,3.5,1012.5,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 06:00:00,5.3,89.2,3.0,1012.3,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-28 07:00:00,7.0,81.8,3.4,1012.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 08:00:00,8.7,78.4,3.4,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 09:00:00,10.3,74.1,3.6,1012.0,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 10:00:00,11.9,71.6,3.2,1011.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 11:00:00,13.3,69.0,5.0,1011.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 12:00:00,14.6,66.0,6.6,1011.6,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 13:00:00,15.2,62.6,7.1,1011.4,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 14:00:00,15.4,65.8,7.6,1011.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 15:00:00,14.8,59.1,7.6,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 16:00:00,14.1,65.0,7.4,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-28 17:00:00,12.6,72.9,6.6,1010.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 18:00:00,11.4,75.2,5.9,1010.3,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 19:00:00,10.0,75.0,5.4,1010.4,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 20:00:00,8.6,75.8,3.5,1010.6,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 21:00:00,7.0,80.2,3.2,1010.7,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 22:00:00,5.4,84.0,3.1,1011.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-28 23:00:00,4.1,85.4,4.2,1011.5,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 00:00:00,3.4,91.6,3.4,1011.6,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 01:00:00,2.5,91.8,3.4,1011.6,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 02:00:00,2.4,95.7,3.5,1011.7,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 03:00:00,2.8,87.8,3.3,1011.9,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 04:00:00,4.0,86.0,3.5,1012.0,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 05:00:00,5.0,88.1,3.1,1012.0,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 06:00:00,6.1,88.6,4.1,1012.1,0.0,Nublado
EST-0046,Ayacucho,Huanta,2026-08-29 07:00:00,7.3,78.3,3.8,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-29 08:00:00,8.8,78.2,3.0,1011.9,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-29 09:00:00,10.3,72.8,3.4,1012.1,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-29 10:00:00,11.8,67.4,3.3,1012.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 11:00:00,12.9,67.0,4.5,1011.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 12:00:00,13.9,65.3,5.7,1011.6,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 13:00:00,14.6,65.3,6.4,1011.5,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 14:00:00,14.9,60.7,7.3,1011.1,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 15:00:00,14.6,66.0,7.5,1010.9,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 16:00:00,14.1,67.6,7.0,1010.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 17:00:00,13.4,67.0,6.7,1010.7,0.0,Soleado y despejado
EST-0046,Ayacucho,Huanta,2026-08-29 18:00:00,12.2,76.4,6.0,1010.5,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-29 19:00:00,10.7,77.1,4.7,1010.6,0.0,Parcialmente nublado
EST-0046,Ayacucho,Huanta,2026-08-29 20:00:00,8.8,83.5,3.9,1010.5,0.0,Parcialmente nublado
